# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_bidirectional_gene_fusion	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_gene_fusion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
ABCB5	ENSG00000004846	ENST00000443026	protein_coding	86	0	1	87	0	0	0	32	0	0	0	0	18	16	16	58	1	0	0	0	0	0	0	0	0	0	0	0	38	11
ABCB5	ENSG00000004846	ENST00000477094	processed_transcript	62	0	0	57	0	0	0	16	0	0	0	0	26	8	8	20	0	0	0	0	0	0	0	0	0	0	0	0	38	11
ABCB8	ENSG00000197150	ENST00000297504	protein_coding	0	2	3	74	0	0	0	0	0	0	0	0	9	0	0	35	3	0	0	0	0	0	0	0	0	0	0	2	0	30
ABCB8	ENSG00000197150	ENST00000356058	protein_coding	0	2	2	75	2	0	0	0	0	0	0	0	9	0	0	34	2	0	0	0	0	0	0	0	0	0	0	2	0	30
ABCB8	ENSG00000197150	ENST00000358849	protein_coding	0	2	3	79	5	0	0	0	0	0	0	0	9	0	0	35	3	0	0	0	0	0	0	0	0	0	0	2	0	30
ABCB8	ENSG00000197150	ENST00000461373	protein_coding	0	1	0	55	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	30
ABCB8	ENSG00000197150	ENST00000462605	retained_intron	0	0	0	53	0	0	0	0	0	0	0	0	9	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000466514	nonsense_mediated_decay	0	0	0	83	4	0	0	0	0	0	0	0	9	0	0	36	0	4	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000466956	processed_transcript	0	0	0	58	0	0	0	0	0	0	0	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000469410	processed_transcript	0	0	0	53	0	0	0	0	0	0	0	0	10	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	31
ABCB8	ENSG00000197150	ENST00000470645	nonsense_mediated_decay	0	0	0	77	3	0	0	0	0	0	0	0	13	0	0	28	0	3	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000471796	processed_transcript	0	0	0	53	0	0	0	0	0	0	0	0	10	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000472698	processed_transcript	0	0	0	51	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000477092	protein_coding	0	1	3	59	0	0	0	0	0	0	0	0	11	0	0	18	3	0	0	0	0	0	0	0	0	0	0	1	0	30
ABCB8	ENSG00000197150	ENST00000477719	protein_coding	0	1	2	60	1	0	0	0	0	0	0	0	11	0	0	18	2	0	0	0	0	0	0	0	0	0	0	1	0	30
ABCB8	ENSG00000197150	ENST00000482309	nonsense_mediated_decay	0	0	0	83	4	0	0	0	0	0	0	0	9	0	0	36	0	4	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000482899	retained_intron	0	0	0	36	0	0	0	0	0	0	0	0	9	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	9
ABCB8	ENSG00000197150	ENST00000488370	processed_transcript	0	0	0	56	0	0	0	0	0	0	0	0	12	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000488551	nonsense_mediated_decay	0	0	0	58	0	0	0	0	0	0	0	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000488826	processed_transcript	0	0	0	56	0	0	0	0	0	0	0	0	12	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000489192	nonsense_mediated_decay	0	0	0	59	1	0	0	0	0	0	0	0	12	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	30
ABCB8	ENSG00000197150	ENST00000491920	protein_coding	0	1	1	24	1	0	0	0	0	0	0	0	11	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	10
ABCB8	ENSG00000197150	ENST00000493338	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	0	12	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	13
ABCB8	ENSG00000197150	ENST00000498578	protein_coding	0	2	3	74	0	0	0	0	0	0	0	0	9	0	0	35	3	0	0	0	0	0	0	0	0	0	0	2	0	30
ABCB8	ENSG00000197150	ENST00000542328	protein_coding	0	2	2	75	0	0	0	0	0	0	0	0	9	0	0	36	2	0	0	0	0	0	0	0	0	0	0	2	0	30
ABCC3	ENSG00000108846	ENST00000285238	protein_coding	0	4	0	228	2	0	0	0	0	0	0	0	11	0	0	201	0	0	0	0	0	0	0	0	0	0	0	4	0	14
ABCC3	ENSG00000108846	ENST00000427699	protein_coding	0	1	0	126	0	0	0	0	0	0	0	0	15	0	0	97	0	0	0	0	0	0	0	0	0	0	0	1	0	14
ABCC3	ENSG00000108846	ENST00000502426	nonsense_mediated_decay	0	0	0	234	5	0	0	0	0	0	0	0	10	0	0	200	0	5	0	0	0	0	0	0	0	0	0	0	0	14
ABCC3	ENSG00000108846	ENST00000503304	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	0	67	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ABCC3	ENSG00000108846	ENST00000503337	retained_intron	0	0	0	100	0	0	0	0	0	0	0	0	10	0	0	21	0	4	0	0	0	0	0	0	0	0	0	0	0	65
ABCC3	ENSG00000108846	ENST00000504586	retained_intron	0	0	0	23	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ABCC3	ENSG00000108846	ENST00000505699	nonsense_mediated_decay	0	0	0	231	2	0	0	0	0	0	0	0	10	0	0	200	0	5	0	0	0	0	0	0	0	0	0	0	0	14
ABCC3	ENSG00000108846	ENST00000506464	processed_transcript	0	0	0	85	0	0	0	0	0	0	0	0	20	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ABCC3	ENSG00000108846	ENST00000508929	retained_intron	0	0	0	26	0	0	0	0	0	0	0	0	8	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	8
ABCC3	ENSG00000108846	ENST00000510633	nonsense_mediated_decay	0	0	0	89	1	0	0	0	0	0	0	0	22	0	0	50	0	1	0	0	0	0	0	0	0	0	0	0	0	15
ABCC3	ENSG00000108846	ENST00000510891	processed_transcript	0	0	0	87	0	0	0	0	0	0	0	0	21	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	52
ABCC3	ENSG00000108846	ENST00000513511	nonsense_mediated_decay	0	0	0	104	0	0	0	0	0	0	0	0	13	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ABCC3	ENSG00000108846	ENST00000513589	processed_transcript	0	0	0	39	0	0	0	0	0	0	0	0	14	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	12
ABCC3	ENSG00000108846	ENST00000513745	protein_coding	0	1	0	89	0	0	0	0	0	0	0	0	8	0	0	66	0	0	0	0	0	0	0	0	0	0	0	1	0	15
ABCC3	ENSG00000108846	ENST00000515070	retained_intron	0	0	0	25	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
ABCC3	ENSG00000108846	ENST00000515585	nonsense_mediated_decay	0	0	0	39	0	0	0	0	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ABCC3	ENSG00000108846	ENST00000515707	protein_coding	0	0	2	25	3	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
ABCC3	ENSG00000108846	ENST00000571855	retained_intron	0	0	0	29	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
ABCF2	ENSG00000033050	ENST00000222388	protein_coding	0	6	0	92	0	0	0	0	0	0	0	0	5	0	0	67	0	0	0	0	0	0	0	0	0	0	0	6	0	20
ABCF2	ENSG00000033050	ENST00000287844	protein_coding	0	6	0	87	9	0	0	0	0	0	0	0	21	0	0	37	0	0	0	0	0	0	0	0	0	0	0	6	0	20
ABCF2	ENSG00000033050	ENST00000441774	protein_coding	0	2	0	48	0	0	0	0	0	0	0	0	22	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	20
ABCF2	ENSG00000033050	ENST00000468073	protein_coding	0	2	0	58	0	0	0	0	0	0	0	0	25	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	20
ABCF2	ENSG00000033050	ENST00000473874	processed_transcript	0	0	0	48	0	0	0	0	0	0	0	0	14	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	14
ABCF2	ENSG00000033050	ENST00000477252	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
ABCF2P2	ENSG00000228769	ENST00000450549	unprocessed_pseudogene	0	0	0	57	0	0	0	0	0	0	0	0	23	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	27
ABHD11	ENSG00000106077	ENST00000222800	protein_coding	0	1	2	49	3	0	0	0	0	0	0	0	25	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	18
ABHD11	ENSG00000106077	ENST00000357419	nonsense_mediated_decay	0	0	0	56	4	0	0	0	0	0	0	0	25	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000395147	protein_coding	0	0	2	47	0	0	0	0	0	0	0	0	25	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000412965	nonsense_mediated_decay	0	0	0	49	0	0	0	0	0	0	0	0	25	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	19
ABHD11	ENSG00000106077	ENST00000437775	protein_coding	0	1	2	49	3	0	0	0	0	0	0	0	25	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	18
ABHD11	ENSG00000106077	ENST00000437891	nonsense_mediated_decay	0	0	0	47	0	0	0	0	0	0	0	0	25	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000458339	protein_coding	0	0	2	48	2	0	0	0	0	0	0	0	24	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000462381	retained_intron	0	0	0	43	0	0	0	0	0	0	0	0	24	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16
ABHD11	ENSG00000106077	ENST00000468331	processed_transcript	0	0	0	41	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000468998	processed_transcript	0	0	0	43	0	0	0	0	0	0	0	0	22	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000474130	nonsense_mediated_decay	0	0	0	43	0	0	0	0	0	0	0	0	22	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19
ABHD11	ENSG00000106077	ENST00000480445	processed_transcript	0	0	0	43	0	0	0	0	0	0	0	0	22	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000486114	retained_intron	0	0	0	47	0	0	0	0	0	0	0	0	25	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	18
ABHD11	ENSG00000106077	ENST00000497897	retained_intron	0	0	0	52	0	0	0	0	0	0	0	0	25	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	18
ABHD15	ENSG00000168792	ENST00000307201	protein_coding	0	1	3	37	2	0	0	0	0	0	0	0	13	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1	0	17
ABHD17AP6	ENSG00000226981	ENST00000458502	unprocessed_pseudogene	0	1	0	145	0	0	0	0	0	0	0	0	24	0	0	84	0	6	0	0	0	1	0	0	0	0	0	0	0	32
ABI3	ENSG00000108798	ENST00000225941	protein_coding	1	0	2	65	0	0	0	0	0	0	0	0	8	1	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	16
ABI3	ENSG00000108798	ENST00000419580	protein_coding	1	0	2	65	0	0	0	0	0	0	0	0	8	1	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	16
ABI3	ENSG00000108798	ENST00000571035	protein_coding	1	0	2	34	0	0	0	0	0	0	0	0	8	1	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	16
ABI3	ENSG00000108798	ENST00000573347	protein_coding	1	0	2	36	1	0	0	0	0	0	0	0	8	1	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	18
ABR	ENSG00000159842	ENST00000291107	protein_coding	1440	2	1	449	0	0	1	0	0	0	0	0	12	1384	1440	419	1	0	0	0	0	0	0	0	0	0	0	2	0	17
ABR	ENSG00000159842	ENST00000302538	protein_coding	1401	2	1	774	7	0	1	0	0	0	0	0	19	1360	1400	736	1	0	0	0	0	0	1	0	0	0	0	2	0	11
ABR	ENSG00000159842	ENST00000536794	protein_coding	1360	2	1	351	0	0	5	0	0	0	0	0	12	1304	1360	326	1	0	0	0	0	0	0	0	0	0	0	2	0	8
ABR	ENSG00000159842	ENST00000543210	protein_coding	1320	1	0	162	0	0	1	0	0	0	0	0	12	1264	1320	123	0	0	0	0	0	0	0	0	0	0	0	1	0	26
ABR	ENSG00000159842	ENST00000544583	protein_coding	1280	2	1	818	7	0	2	0	0	0	0	0	19	976	1280	752	1	0	0	0	0	0	0	0	0	0	0	2	0	38
ABR	ENSG00000159842	ENST00000570441	protein_coding	1240	0	0	192	0	0	1	0	0	0	0	0	10	1192	1240	138	0	0	0	0	0	0	0	0	0	0	0	0	0	43
ABR	ENSG00000159842	ENST00000570525	protein_coding	1200	0	0	176	0	0	0	0	0	0	0	0	12	1152	1200	148	0	0	0	0	0	0	0	0	0	0	0	0	0	16
ABR	ENSG00000159842	ENST00000570688	retained_intron	1160	0	0	50	0	0	0	0	0	0	0	0	12	1112	1160	14	0	1	0	0	0	0	0	0	0	0	0	0	0	23
ABR	ENSG00000159842	ENST00000571022	processed_transcript	1120	0	0	183	0	0	0	0	0	0	0	0	23	1072	1120	140	0	1	0	0	0	0	0	0	0	0	0	0	0	19
ABR	ENSG00000159842	ENST00000571120	processed_transcript	1080	0	0	60	0	0	0	0	0	0	0	0	23	1032	1080	10	0	1	0	0	0	0	0	0	0	0	0	0	0	26
ABR	ENSG00000159842	ENST00000571306	processed_transcript	1040	0	0	43	0	0	0	0	0	0	0	0	29	992	1040	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12
ABR	ENSG00000159842	ENST00000571383	processed_transcript	1000	0	0	60	0	0	0	0	0	0	0	0	23	952	1000	10	0	1	0	0	0	0	0	0	0	0	0	0	0	26
ABR	ENSG00000159842	ENST00000571543	processed_transcript	960	0	0	96	0	0	0	0	0	0	0	0	47	912	960	1	0	1	0	0	0	0	0	0	0	0	0	0	0	47
ABR	ENSG00000159842	ENST00000571797	protein_coding	920	1	0	59	0	0	0	0	0	0	0	0	12	872	920	23	0	0	0	0	0	0	0	0	0	0	0	1	0	24
ABR	ENSG00000159842	ENST00000571945	protein_coding	880	1	0	52	0	0	5	0	0	0	0	0	7	832	880	32	0	0	0	0	0	0	0	0	0	0	0	1	0	8
ABR	ENSG00000159842	ENST00000572152	nonsense_mediated_decay	840	0	0	265	1	0	0	0	0	0	0	0	22	792	840	222	0	1	0	0	0	0	0	0	0	0	0	0	0	19
ABR	ENSG00000159842	ENST00000572441	protein_coding	800	0	0	169	0	0	0	0	0	0	0	0	14	752	800	128	0	0	0	0	0	0	0	0	0	0	0	0	0	27
ABR	ENSG00000159842	ENST00000572585	retained_intron	760	0	0	74	0	0	0	0	0	0	0	0	19	712	760	23	0	12	0	0	0	0	0	0	0	0	0	0	0	20
ABR	ENSG00000159842	ENST00000572650	retained_intron	720	0	0	53	0	0	0	0	0	0	0	0	12	672	720	15	0	3	0	0	0	0	0	0	0	0	0	0	0	23
ABR	ENSG00000159842	ENST00000573325	retained_intron	680	0	0	55	0	0	0	0	0	0	0	0	13	632	680	19	0	1	0	0	0	0	0	0	0	0	0	0	0	22
ABR	ENSG00000159842	ENST00000573559	protein_coding	640	1	0	57	0	0	1	0	0	0	0	0	12	592	640	21	0	0	0	0	0	0	0	0	0	0	0	1	0	23
ABR	ENSG00000159842	ENST00000573667	retained_intron	600	0	0	64	0	0	0	0	0	0	0	0	16	552	600	34	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ABR	ENSG00000159842	ENST00000573895	processed_transcript	560	0	0	47	0	0	0	0	0	0	0	0	19	512	560	6	0	3	0	0	0	0	0	0	0	0	0	0	0	19
ABR	ENSG00000159842	ENST00000574048	processed_transcript	520	0	0	43	0	0	0	0	0	0	0	0	29	472	520	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12
ABR	ENSG00000159842	ENST00000574139	protein_coding	480	0	0	771	0	0	0	0	0	0	0	0	14	200	480	710	0	0	0	0	0	0	0	0	0	0	0	0	0	47
ABR	ENSG00000159842	ENST00000574257	retained_intron	440	0	0	259	0	0	0	0	0	0	0	0	22	412	440	215	0	2	0	0	0	0	0	0	0	0	0	0	0	20
ABR	ENSG00000159842	ENST00000574266	protein_coding	400	0	0	404	0	0	1	0	0	0	0	0	12	300	400	379	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ABR	ENSG00000159842	ENST00000574437	protein_coding	360	2	1	532	0	0	2	0	0	0	0	0	12	340	360	503	1	0	0	0	0	0	0	0	0	0	0	2	0	15
ABR	ENSG00000159842	ENST00000574544	protein_coding	320	1	0	121	0	0	0	0	0	0	0	0	52	300	320	61	0	0	0	0	0	0	0	0	0	0	0	1	0	8
ABR	ENSG00000159842	ENST00000574632	processed_transcript	280	0	0	175	0	0	0	0	0	0	0	0	15	252	280	146	0	2	0	0	0	0	0	0	0	0	0	0	0	12
ABR	ENSG00000159842	ENST00000574875	retained_intron	240	0	0	79	0	0	0	0	0	0	0	0	58	220	240	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ABR	ENSG00000159842	ENST00000575770	processed_transcript	200	0	0	106	0	0	0	0	0	0	0	0	58	180	200	27	0	2	0	0	0	0	0	0	0	0	0	0	0	19
ABR	ENSG00000159842	ENST00000575934	protein_coding	160	0	0	788	0	0	0	0	0	0	0	0	12	60	160	729	0	0	0	0	0	0	0	0	0	0	0	0	0	47
ABR	ENSG00000159842	ENST00000576668	retained_intron	120	0	0	147	0	0	0	0	0	0	0	0	23	120	120	96	0	1	0	0	0	0	0	0	0	0	0	0	0	27
ABR	ENSG00000159842	ENST00000576964	processed_transcript	80	0	0	169	0	0	0	0	0	0	0	0	57	80	80	97	0	1	0	0	0	0	0	0	0	0	0	0	0	14
ABR	ENSG00000159842	ENST00000577052	processed_transcript	40	0	0	149	0	0	0	0	0	0	0	0	22	40	40	100	0	0	0	0	0	0	0	0	0	0	0	0	0	27
AC000003.1	ENSG00000221486	ENST00000408559	miRNA	0	0	0	34	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19
AC000003.2	ENSG00000264194	ENST00000581040	protein_coding	0	1	2	83	3	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	52
AC000099.1	ENSG00000236340	ENST00000413812	antisense	0	0	0	66	0	0	0	0	0	0	0	0	21	0	0	35	0	2	0	0	0	0	0	0	0	0	0	0	0	8
AC000099.1	ENSG00000236340	ENST00000450061	antisense	0	0	0	65	0	0	0	0	0	0	0	0	21	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	8
AC000110.1	ENSG00000236105	ENST00000431957	processed_pseudogene	0	0	0	26	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
AC000111.3	ENSG00000232661	ENST00000441019	antisense	0	0	0	17	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AC000111.4	ENSG00000237974	ENST00000433478	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AC000111.5	ENSG00000234001	ENST00000448200	processed_pseudogene	0	0	0	28	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
AC000111.6	ENSG00000083622	ENST00000456270	antisense	96	0	0	65	0	0	0	8	0	0	0	0	7	88	88	44	0	2	0	0	0	0	0	0	0	0	0	0	0	12
AC000120.7	ENSG00000243107	ENST00000414227	sense_overlapping	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	6
AC000123.4	ENSG00000224138	ENST00000418215	antisense	0	0	0	29	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12
AC000124.1	ENSG00000226770	ENST00000448311	lincRNA	0	0	0	110	0	0	0	0	0	0	0	0	35	0	0	40	0	7	0	0	0	0	0	0	0	0	0	0	0	28
AC000362.1	ENSG00000230820	ENST00000433725	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
AC000367.1	ENSG00000224981	ENST00000452711	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AC000370.2	ENSG00000241921	ENST00000488818	antisense	32	0	0	194	0	0	0	0	0	0	0	0	16	0	32	160	0	2	0	0	0	0	0	0	0	0	0	0	0	16
AC000374.1	ENSG00000227249	ENST00000434698	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	31
AC002064.4	ENSG00000234459	ENST00000420245	antisense	0	0	0	37	0	0	0	0	0	0	0	0	22	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	10
AC002064.5	ENSG00000225498	ENST00000445784	lincRNA	0	0	0	62	0	0	0	0	0	0	0	0	16	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	15
AC002066.1	ENSG00000237813	ENST00000439070	antisense	136	0	0	158	0	0	0	16	0	0	0	0	6	96	120	137	0	0	0	0	0	0	0	0	0	0	0	0	0	15
AC002066.1	ENSG00000237813	ENST00000446355	antisense	128	0	0	785	0	0	0	8	0	0	0	0	5	104	120	745	0	3	0	0	0	0	0	0	0	0	0	0	0	32
AC002066.2	ENSG00000216076	ENST00000401257	miRNA	0	0	0	25	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
AC002069.5	ENSG00000228928	ENST00000419546	processed_pseudogene	0	0	0	36	0	0	0	0	0	0	0	0	23	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7
AC002069.6	ENSG00000235639	ENST00000429649	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
AC002075.3	ENSG00000225898	ENST00000457396	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	0	21	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	20
AC002075.4	ENSG00000237729	ENST00000425207	processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
AC002076.10	ENSG00000234695	ENST00000435257	antisense	0	0	0	11	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5
AC002117.1	ENSG00000224505	ENST00000452741	antisense	0	0	0	41	0	0	0	0	0	0	0	0	10	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AC002117.1	ENSG00000224505	ENST00000589950	antisense	0	1	0	43	0	0	0	0	0	0	0	0	10	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	3
AC002127.2	ENSG00000227979	ENST00000421305	processed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
AC002127.4	ENSG00000233420	ENST00000444032	lincRNA	0	0	0	199	0	0	0	0	0	0	0	0	23	0	0	160	0	1	0	0	0	0	0	0	0	0	0	0	0	15
AC002383.2	ENSG00000227863	ENST00000448260	lincRNA	0	0	0	168	0	0	0	0	0	0	0	0	6	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	23
AC002386.1	ENSG00000230941	ENST00000436714	lincRNA	0	0	0	38	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	26
AC002401.1	ENSG00000236472	ENST00000451776	antisense	0	0	0	37	0	0	0	0	0	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11
AC002429.4	ENSG00000231153	ENST00000437672	processed_pseudogene	0	0	0	43	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
AC002429.5	ENSG00000236197	ENST00000417881	antisense	0	0	0	179	0	0	0	0	0	0	0	0	19	0	0	146	0	3	0	0	0	0	0	0	0	0	0	0	0	11
AC002451.1	ENSG00000269449	ENST00000601424	protein_coding	0	0	1	33	3	0	2	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
AC002451.3	ENSG00000231170	ENST00000411728	antisense	0	0	0	32	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15
AC002451.3	ENSG00000231170	ENST00000416502	antisense	0	0	0	73	0	0	0	0	0	0	0	0	13	0	0	44	0	1	0	0	0	0	0	0	0	0	0	0	0	15
AC002451.3	ENSG00000231170	ENST00000432265	antisense	0	0	0	85	0	0	0	0	0	0	0	0	9	0	0	59	0	2	0	0	0	0	0	0	0	0	0	0	0	15
AC002454.1	ENSG00000237819	ENST00000419668	antisense	0	0	0	125	0	0	0	0	0	0	0	0	25	0	0	87	0	1	0	0	0	0	0	0	0	0	0	0	0	12
AC002454.1	ENSG00000237819	ENST00000424523	antisense	0	0	0	125	0	0	0	0	0	0	0	0	25	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	12
AC002454.1	ENSG00000237819	ENST00000435695	antisense	0	0	0	161	0	0	0	0	0	0	0	0	25	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AC002454.1	ENSG00000237819	ENST00000452050	antisense	0	0	0	161	0	0	0	0	0	0	0	0	25	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AC002456.2	ENSG00000223969	ENST00000412669	antisense	0	0	0	41	0	0	0	0	0	0	0	0	11	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	13
